,label,model
101305,0,0.759296000004
108943,1,0.959555864334
22172,1,0.962968230247
37504,1,0.820959925652
158095,1,0.992558836937
147521,0,0.317107707262
194691,1,0.999439895153
205975,1,0.96133762598
34703,1,0.92419475317
181334,1,0.985557615757
166710,1,0.997748911381
85040,1,0.990283250809
133284,0,0.920024216175
120023,1,0.983734369278
47915,1,0.987881302834
114904,0,0.507435977459
90431,0,0.441295266151
26589,1,0.993249177933
138409,1,0.995769619942
195299,0,0.401601701975
66293,1,0.994740068913
59158,1,0.997637867928
133617,0,0.536477446556
183957,0,0.999563038349
171802,1,0.995119810104
107305,1,0.998514592648
58501,1,0.949564039707
14003,1,0.95761346817
172779,1,0.939588844776
146671,1,0.988643586636
55393,1,0.994387328625
36088,1,0.999763548374
120139,0,0.123583361506
209171,0,0.0540481135249
106460,1,0.996601462364
177224,1,0.836189329624
64819,1,0.998110175133
187072,1,0.983716964722
110450,0,0.792412340641
67408,1,0.961013734341
4326,1,0.907684028149
200151,1,0.904617846012
166452,1,0.982054114342
17709,0,0.81115436554
145962,0,0.51370793581
100601,1,0.988516926765
99788,1,0.792929053307
54082,1,0.995098054409
63426,1,0.997445583344
52682,1,0.985563755035
200233,0,0.0755389779806
78043,1,0.988417565823
192221,1,0.993042945862
82289,0,0.493519514799
130658,1,0.988867104053
93151,1,0.980102956295
175356,1,0.968332707882
21593,1,0.949741840363
38185,1,0.992258489132
160168,1,0.962929546833
185871,0,0.927938520908
37217,1,0.98909330368
120312,1,0.724310278893
31847,1,0.998578548431
47733,1,0.466871917248
89396,1,0.962652742863
120805,1,0.99047344923
79031,1,0.954641878605
155596,1,0.798951029778
43830,0,0.778769373894
175720,1,0.884975850582
54298,1,0.983761847019
13352,1,0.827792167664
104790,1,0.999233961105
20337,1,0.66930860281
176722,1,0.9846611619
102360,1,0.896892607212
136331,1,0.795852899551
180524,1,0.980022788048
88769,1,0.989722549915
114628,1,0.964786469936
27268,1,0.721770167351
109702,1,0.818155825138
147680,1,0.980300843716
16571,1,0.589992821217
13516,0,0.608483552933
75657,1,0.967954576015
50491,1,0.74721288681
164014,1,0.989481568336
25185,1,0.979781150818
197839,1,0.996476829052
69610,1,0.989138185978
127466,1,0.944706559181
190824,1,0.958042621613
106939,0,0.698937177658
196207,1,0.561748623848
36236,1,0.838269710541
113980,1,0.900524199009
162447,0,0.0832561030984
174715,1,0.9447722435
69814,1,0.981665551662
17693,1,0.83794426918
161769,1,0.995038092136
11184,1,0.857721924782
66557,1,0.956427335739
155276,1,0.996548235416
189425,1,0.989098668098
16933,0,0.0834423229098
43823,1,0.995294392109
31861,0,0.909800469875
110980,1,0.961298167706
119015,1,0.923725485802
18255,1,0.996358931065
84019,1,0.999209105968
110837,1,0.999734461308
60817,0,0.601745605469
187762,1,0.995009541512
169882,1,0.900330305099
30012,1,0.923870027065
46160,0,0.721620678902
91400,0,0.442524701357
10203,1,0.974365770817
202716,1,0.235139548779
73930,1,0.981348156929
203271,1,0.970494031906
129601,0,0.979826033115
99712,1,0.999337613583
177912,1,0.999384641647
182669,1,0.969011008739
7425,1,0.792238950729
81264,1,0.965320050716
208562,1,0.714195847511
132131,1,0.785597980022
28782,1,0.970471918583
130081,1,0.991854786873
106686,1,0.92895001173
86820,1,0.989676296711
19789,1,0.979293882847
18161,1,0.985523700714
132056,1,0.977138280869
188506,1,0.994418144226
188189,1,0.992958068848
19848,1,0.997575342655
189081,1,0.993426561356
7203,1,0.92214101553
92360,0,0.99673140049
104639,1,0.830792784691
190626,1,0.966875731945
118935,1,0.999120295048
61624,1,0.988997757435
50211,1,0.981828272343
155194,1,0.97994184494
115062,1,0.915879607201
191355,1,0.773304760456
199935,1,0.991069793701
65322,1,0.983179688454
106631,1,0.970676004887
162987,1,0.978156805038
30311,1,0.986195445061
69070,1,0.404657185078
25587,1,0.883674860001
136972,1,0.783116996288
202250,0,0.719896435738
104859,1,0.999316096306
197506,1,0.990235209465
86739,0,0.917602777481
83284,1,0.864996254444
2402,1,0.938395261765
93225,1,0.958679556847
163151,0,0.967467427254
192330,1,0.993712365627
165171,1,0.996531069279
42945,1,0.990184128284
113741,1,0.735596656799
161343,1,0.878453791142
116544,1,0.899324178696
121421,1,0.994067668915
147714,1,0.994470834732
160147,1,0.958344519138
72398,1,0.947759389877
190847,1,0.961969614029
107217,1,0.971299648285
52442,1,0.701499223709
94961,0,0.870207071304
61281,0,0.216567888856
141692,1,0.987854063511
30526,1,0.998427629471
80705,1,0.994507491589
142413,1,0.999020695686
12028,1,0.903279840946
146936,1,0.993789613247
139662,1,0.535374045372
123167,1,0.921271979809
178554,1,0.973479926586
21778,1,0.986655831337
4361,1,0.9988951087
23900,1,0.973523080349
102020,1,0.916247725487
151209,1,0.997608184814
40058,0,0.982563436031
137002,1,0.838045060635
169398,1,0.997058987617
26097,1,0.99881964922
169693,0,0.0674612373114
41585,1,0.964350581169
21486,1,0.995461881161
66108,1,0.966816425323
32749,1,0.999822556973
143912,1,0.999824464321
177953,1,0.994449973106
110000,1,0.97775799036
141985,1,0.954889953136
111426,1,0.927268505096
73998,1,0.802084326744
122415,1,0.979539036751
80964,1,0.907757878304
163155,1,0.911075770855
156026,1,0.676990389824
88061,1,0.995341897011
4007,1,0.981273055077
55812,0,0.0675430595875
189350,1,0.897892653942
7839,0,0.878372550011
40900,1,0.870599269867
44961,0,0.811093211174
28687,1,0.986334264278
11726,1,0.958513140678
132036,1,0.666623592377
28442,0,0.962546348572
24427,1,0.999376475811
125719,1,0.984723091125
135951,1,0.944986999035
21544,0,0.808585524559
13971,1,0.867288589478
68782,1,0.859530866146
121447,1,0.950366854668
159758,1,0.958387315273
174823,1,0.845242142677
119926,1,0.890675663948
117729,1,0.871917247772
109072,1,0.987575352192
118160,1,0.995458364487
195137,1,0.945675313473
198543,1,0.416938275099
192959,1,0.887570798397
199427,1,0.586994588375
116079,0,0.0617850832641
88735,1,0.968164026737
61871,1,0.976478099823
85368,0,0.698107481003
162819,1,0.987411975861
94130,0,0.771886944771
10061,0,0.471652835608
152191,1,0.997026979923
65901,1,0.772253096104
180459,1,0.948900282383
8700,1,0.993149459362
40413,1,0.983986377716
177406,1,0.983377695084
172989,1,0.990275263786
189794,1,0.970533251762
110046,1,0.995779514313
19595,1,0.974945902824
9157,1,0.212502986193
70036,1,0.931036055088
39662,1,0.948618531227
62493,1,0.647445976734
88876,1,0.975762546062
147966,1,0.86004793644
160316,1,0.898302853107
46795,1,0.985335111618
53593,1,0.961110055447
121070,0,0.729980707169
91923,1,0.998421669006
127078,1,0.9493278265
147415,1,0.971676528454
113212,0,0.924870312214
166722,1,0.997491121292
198136,1,0.997563838959
209524,0,0.510402321815
54465,1,0.968074858189
122035,1,0.991016149521
27856,1,0.931365430355
107015,1,0.976789295673
55061,1,0.937396764755
100439,0,0.0577621795237
52546,1,0.990571260452
178581,1,0.995727956295
31959,0,0.497351795435
173076,0,0.130019947886
71393,1,0.879807472229
131019,1,0.99354082346
75887,1,0.913084924221
110531,1,0.946069717407
207942,1,0.924764811993
181409,1,0.989677011967
36792,1,0.996311724186
119644,1,0.601870179176
154247,1,0.998739659786
140201,0,0.0659049600363
61442,1,0.892444968224
26921,1,0.889865756035
29080,0,0.931055784225
18307,1,0.97398775816
182998,1,0.896077692509
67711,1,0.979446411133
80040,1,0.999611675739
156979,1,0.969402134418
176357,1,0.990820109844
150486,1,0.695454239845
13016,1,0.986372768879
31143,1,0.98088234663
27024,1,0.962728619576
112423,1,0.961767554283
73958,1,0.907831013203
107920,1,0.998327195644
82497,1,0.990392208099
186457,1,0.997270286083
185220,0,0.588842570782
7034,1,0.865695655346
204904,1,0.926504850388
124788,1,0.998061478138
177667,1,0.943541228771
101414,0,0.984260261059
129635,0,0.933881342411
125838,1,0.917978703976
103454,1,0.985293209553
26723,1,0.918196976185
159361,1,0.824314594269
192526,1,0.950770258904
104169,1,0.998459458351
198461,1,0.902931571007
144293,1,0.982434689999
27080,1,0.873308897018
140482,1,0.986814260483
121528,1,0.923980355263
14482,1,0.988301455975
78557,1,0.977967143059
203223,1,0.972299158573
196684,1,0.994269967079
147230,1,0.999166369438
106223,1,0.820186793804
106030,1,0.380360126495
46421,0,0.922887504101
105241,1,0.941093027592
13076,1,0.984255611897
110664,1,0.835920095444
175573,1,0.990615129471
108708,1,0.886447429657
12510,1,0.995871722698
150804,1,0.997320950031
43846,1,0.494841694832
22320,1,0.998116612434
163634,1,0.998082399368
25034,1,0.759186506271
20471,0,0.0885144397616
123960,1,0.976248919964
73572,1,0.895948469639
49949,1,0.937047541142
40117,1,0.737930476665
62106,1,0.999605000019
173701,1,0.999599039555
5853,1,0.951226115227
46680,1,0.89690977335
199393,1,0.798963725567
96047,1,0.980666577816
64372,0,0.0506119951606
196077,1,0.969412565231
183701,1,0.987088739872
20432,1,0.993467509747
189076,1,0.966245174408
82892,1,0.94848304987
45649,1,0.82082504034
72005,1,0.875356853008
4022,1,0.997462630272
68426,0,0.899333894253
172842,1,0.932343661785
11807,1,0.863453865051
144332,1,0.957942008972
206284,1,0.297317713499
158626,1,0.997431218624
41011,1,0.722169578075
185026,1,0.989943504333
11682,1,0.985284626484
109783,1,0.74472206831
40726,1,0.971179664135
189281,1,0.984396994114
88128,1,0.98689866066
62647,1,0.998283267021
37876,1,0.912800788879
104160,1,0.814576089382
115901,1,0.621224224567
52642,1,0.912201404572
166581,1,0.927281439304
116312,1,0.974195539951
103023,1,0.997759103775
202750,0,0.387373685837
113886,1,0.906413733959
198154,1,0.901265799999
91756,1,0.997862040997
99279,1,0.960940718651
46864,1,0.98217010498
183791,1,0.86752474308
5934,1,0.930725753307
182367,1,0.449319690466
124105,0,0.966736197472
52433,1,0.93633377552
184881,1,0.997306346893
4914,1,0.90912771225
108361,0,0.0273877400905
18902,1,0.998279213905
133428,1,0.990478277206
151907,1,0.99282515049
187044,1,0.839201033115
161695,1,0.997099280357
21829,1,0.972695887089
86803,1,0.952442646027
78466,1,0.992536425591
138453,0,0.897102296352
202518,1,0.839002013206
111208,1,0.977396965027
125625,1,0.988292396069
161329,0,0.880386412144
9547,1,0.747783660889
15436,1,0.995483160019
187096,1,0.9498462677
147623,1,0.8424898386
176488,1,0.998707413673
13270,1,0.997871637344
60525,1,0.998934209347
179173,1,0.860066175461
182948,1,0.910968244076
136627,1,0.909183382988
151424,1,0.99587136507
25853,0,0.563842833042
200804,0,0.399839818478
95550,1,0.994224846363
14115,1,0.984550535679
23761,1,0.947300434113
200395,1,0.927506089211
162753,1,0.952346742153
175744,1,0.997345149517
140732,1,0.991541802883
16864,1,0.998803019524
1828,1,0.980454623699
141278,1,0.889670431614
80512,1,0.9762622118
101764,1,0.99541580677
119940,1,0.762408316135
31036,1,0.967505693436
120328,1,0.994646608829
53815,1,0.982182323933
106053,1,0.934123575687
146221,1,0.653982043266
25532,1,0.902566671371
198300,0,0.695417821407
140626,1,0.915121436119
138928,1,0.996916055679
201640,1,0.952693879604
64132,1,0.992495298386
117571,1,0.997095346451
134866,1,0.8103749156
72167,1,0.934388697147
130676,1,0.59190928936
31874,1,0.95674520731
67456,1,0.999607622623
81332,1,0.970478892326
42752,0,0.647028326988
40257,1,0.996830880642
22770,1,0.922722220421
12463,1,0.998059332371
27723,1,0.923788368702
131815,1,0.999584615231
192426,1,0.996389567852
163892,1,0.842137396336
154089,1,0.99105244875
171968,1,0.99797719717
144144,0,0.982733368874
151555,1,0.940468370914
40438,1,0.999622106552
26985,1,0.999460756779
188468,1,0.999875307083
144560,1,0.973097026348
39864,1,0.990861535072
180721,1,0.997842550278
194012,1,0.998257815838
163904,1,0.999177873135
184289,1,0.908569514751
23595,1,0.904941618443
179058,1,0.98313832283
58492,1,0.981387376785
142870,1,0.965383946896
179079,1,0.980293989182
19443,1,0.984677314758
132225,1,0.961098253727
36390,1,0.969690263271
169553,1,0.997338712215
56218,1,0.994640529156
198211,1,0.987364351749
121465,1,0.913118898869
137588,1,0.971899449825
126005,0,0.750708520412
22858,1,0.965007424355
11733,1,0.998784840107
197076,1,0.961725652218
161373,1,0.990020394325
168986,1,0.993133485317
29487,1,0.985477924347
32537,1,0.985058307648
31347,1,0.885280787945
197328,1,0.976718485355
139987,1,0.798017919064
202078,1,0.918814480305
76040,1,0.965126693249
165987,1,0.722638249397
23226,1,0.995920062065
66691,1,0.975887417793
118423,1,0.934751033783
153595,1,0.950723171234
67460,1,0.998310089111
21528,1,0.957535982132
25474,0,0.670963048935
141747,0,0.38213160634
75635,1,0.986463665962
6757,1,0.955460309982
25007,1,0.990382730961
42145,1,0.999115049839
36035,1,0.600416004658
183606,1,0.830208182335
152586,1,0.380991905928
54986,1,0.951156079769
46339,1,0.995018005371
23753,1,0.978631973267
5848,1,0.999235987663
175432,1,0.984471619129
136337,1,0.807453393936
135816,1,0.99328482151
26914,1,0.991560637951
193303,1,0.92622256279
199717,1,0.956487774849
58459,1,0.883038818836
148622,0,0.991889297962
186446,1,0.872352778912
90513,1,0.845363497734
155354,1,0.979268312454
198656,1,0.84103345871
1827,1,0.830518960953
183045,1,0.929881811142
171036,1,0.892025232315
80958,1,0.988709151745
87517,0,0.145630970597
20818,1,0.98503702879
19157,1,0.763667702675
132669,1,0.930994212627
92100,1,0.930979132652
187340,1,0.997507274151
4040,0,0.709294319153
103571,1,0.980359077454
111569,1,0.965325593948
191299,1,0.899802923203
20923,1,0.996329843998
96844,1,0.995055437088
73802,1,0.975318610668
15859,1,0.994881510735
144449,1,0.979535877705
70557,1,0.988831996918
161111,0,0.836039841175
133588,1,0.781305909157
30802,1,0.929189026356
59409,1,0.985289037228
124690,1,0.987366914749
24125,0,0.956893503666
41458,1,0.977662801743
111805,0,0.854678094387
113501,1,0.999716222286
109792,1,0.832660734653
180164,1,0.975418150425
46693,1,0.991795003414
57210,0,0.0667295008898
33550,1,0.998680531979
51095,1,0.999017119408
188766,1,0.937946498394
48530,1,0.982916653156
143708,1,0.784233033657
180172,1,0.205560773611
175592,1,0.997754514217
181296,1,0.998033344746
151486,0,0.765689790249
185072,1,0.958108186722
159494,1,0.99821460247
162401,1,0.909081339836
78710,1,0.993897378445
182747,1,0.423644214869
64535,1,0.982431352139
138997,1,0.811279118061
134433,1,0.99012452364
45679,1,0.964649915695
196897,1,0.940741419792
11864,1,0.912697672844
95107,1,0.996892154217
25979,1,0.999258339405
67031,1,0.906891644001
151930,1,0.999551594257
34779,1,0.998589336872
72811,0,0.666390240192
42924,1,0.954075217247
58739,1,0.736322522163
39303,0,0.0744880661368
65698,0,0.667224168777
178750,0,0.22724121809
96432,1,0.988760352135
169836,1,0.987730801105
44084,1,0.846391320229
151464,1,0.949653029442
27829,1,0.980554819107
205023,1,0.949264407158
69699,1,0.896039485931
49535,1,0.981020390987
51648,1,0.995000779629
49976,1,0.935389757156
19971,1,0.954508900642
173263,1,0.635110974312
95401,1,0.653931796551
193803,1,0.987471759319
128538,1,0.97816067934
175406,1,0.98546820879
65532,1,0.999413609505
79360,1,0.965540707111
134483,1,0.895858466625
9904,1,0.992563188076
179117,1,0.98376762867
145663,1,0.987945973873
133073,1,0.999495744705
26147,1,0.885868966579
161191,1,0.959505140781
47423,1,0.949910461903
88073,1,0.976028978825
83622,1,0.672325909138
166338,1,0.979555428028
47151,1,0.912247955799
128851,1,0.987708926201
115296,1,0.992865085602
14307,1,0.999094843864
182393,1,0.866672694683
173998,1,0.95153093338
65085,1,0.997683167458
33701,1,0.824427127838
41972,1,0.994065284729
61012,1,0.423619478941
146964,1,0.999209523201
127190,1,0.999761402607
125598,1,0.983366847038
56142,1,0.971954762936
36019,1,0.940522432327
106797,1,0.973873257637
103776,1,0.976004004478
44771,1,0.938585281372
28856,1,0.982699394226
115515,0,0.836088061333
156542,1,0.960181891918
1663,1,0.979179263115
19194,0,0.0510572381318
174810,0,0.416614741087
114174,1,0.993770182133
116222,1,0.934265553951
30180,1,0.879505038261
33883,1,0.902025282383
27521,1,0.743563115597
164604,1,0.351563930511
181822,1,0.948588728905
137808,1,0.996718466282
57817,1,0.998650491238
189994,1,0.996860861778
174297,1,0.982495546341
179896,1,0.997014522552
179041,0,0.662834584713
52552,1,0.976903855801
189060,0,0.0756594017148
83274,1,0.847474634647
80148,1,0.970433413982
16823,1,0.996668756008
173156,0,0.875302731991
1927,1,0.965340793133
195383,1,0.90775936842
56163,1,0.72526293993
105960,1,0.96475982666
128108,1,0.988452136517
109338,1,0.969029545784
203158,1,0.909705460072
82187,1,0.394145876169
165032,0,0.0332553721964
175358,1,0.775287687778
26685,1,0.986043572426
169914,1,0.88747638464
134963,1,0.954761505127
48304,1,0.976169347763
91852,1,0.979095578194
98711,1,0.998759508133
74669,1,0.986001074314
148,1,0.854199230671
208006,1,0.985821068287
154907,0,0.0451065227389
46545,1,0.803519368172
4425,1,0.974123477936
99700,1,0.997741580009
138124,1,0.9300750494
15218,1,0.977352321148
193048,1,0.991151988506
95940,1,0.730694532394
90932,1,0.840645909309
148770,1,0.996368646622
36952,1,0.988228440285
178880,1,0.993376076221
203222,0,0.957870125771
192518,1,0.998524129391
147271,1,0.996425688267
29947,0,0.0450217947364
58726,0,0.697751164436
2044,1,0.889756083488
173551,1,0.950218439102
117617,1,0.949664413929
174033,0,0.326709717512
198635,1,0.992040038109
2769,1,0.96134698391
53613,1,0.997294127941
157836,1,0.976405620575
85326,1,0.999459683895
35482,1,0.947279393673
190999,1,0.951610445976
135444,1,0.981507599354
1689,1,0.998193800449
98519,1,0.962553024292
95103,1,0.966064333916
98461,1,0.850341260433
89434,1,0.943028569221
51569,1,0.99879348278
82653,1,0.934315025806
185875,1,0.94279140234
46001,1,0.767840325832
132954,1,0.999821841717
83408,1,0.757282793522
100878,1,0.982129633427
148150,1,0.997305393219
22982,1,0.935056805611
44646,1,0.946317970753
44097,1,0.978307723999
88357,1,0.998152554035
40610,1,0.999622821808
185648,1,0.958821117878
53835,1,0.79673743248
188850,1,0.996412217617
111160,1,0.99738329649
52088,1,0.964350998402
51086,1,0.98912525177
31290,1,0.970184028149
108087,1,0.878010213375
45440,1,0.992353141308
81961,1,0.803482651711
65830,1,0.915622353554
204790,1,0.998118698597
45025,1,0.997782766819
18220,1,0.983606934547
192793,1,0.982193470001
66033,1,0.748650550842
70728,1,0.979707896709
23175,1,0.99575304985
15879,1,0.882156610489
182325,1,0.991183042526
136988,1,0.979516327381
92805,1,0.9991735816
31503,1,0.920071780682
87128,1,0.989399731159
8869,1,0.872154772282
186188,0,0.0995694845915
165644,1,0.924795150757
96590,1,0.999947667122
60697,1,0.997851490974
154863,1,0.932425379753
87042,0,0.754197716713
102492,1,0.938746511936
181068,1,0.999869704247
90616,1,0.911049544811
195562,1,0.994443118572
163645,1,0.930141866207
88096,1,0.988439321518
61333,1,0.772143125534
3480,1,0.906922340393
202148,0,0.0622093342245
24398,1,0.99929690361
142577,1,0.96208691597
88836,0,0.78499931097
24928,1,0.950375497341
147350,1,0.781920552254
147441,1,0.88512635231
37324,0,0.0404203049839
6596,1,0.93964779377
39759,1,0.912210345268
203045,1,0.995956122875
190512,1,0.971228122711
13218,1,0.95486754179
170877,1,0.996281206608
62369,1,0.999497413635
202937,1,0.991880834103
155951,1,0.999799787998
54198,1,0.76854878664
51228,1,0.98084038496
147253,1,0.995400249958
207104,1,0.822265565395
200248,1,0.97494918108
190143,1,0.968753159046
57057,1,0.851567566395
158349,0,0.784908235073
56441,1,0.999282896519
27139,1,0.945972204208
171346,1,0.997737169266
74665,1,0.926807224751
7244,1,0.963543951511
30292,1,0.92986625433
30090,1,0.977695405483
85134,1,0.832837462425
164191,1,0.916331410408
99779,1,0.845413446426
89862,1,0.984383702278
28557,1,0.966629505157
84954,1,0.950548231602
118437,1,0.951611220837
8621,1,0.975435316563
199550,1,0.998524606228
148101,1,0.99485117197
52679,1,0.990039885044
152612,1,0.855839967728
157732,1,0.982451856136
168696,0,0.592854917049
90157,1,0.996991634369
18242,1,0.966177940369
7075,1,0.99864679575
104531,1,0.975478768349
143898,1,0.988385677338
129765,1,0.974184691906
90999,0,0.0849216654897
190210,1,0.827516615391
44984,1,0.908118546009
79633,1,0.879879832268
157819,1,0.569350659847
4785,1,0.990462958813
83381,1,0.934459865093
168078,1,0.996712803841
198866,1,0.985448896885
63069,0,0.0722811818123
75897,1,0.999553859234
178164,1,0.637768149376
155160,1,0.979123234749
100073,1,0.984632134438
129899,1,0.986574709415
81015,1,0.969174683094
107070,1,0.999903917313
143856,1,0.999158978462
128918,1,0.933813393116
190754,1,0.983398556709
139407,1,0.98570305109
156002,0,0.0857949256897
111351,1,0.974341094494
128596,1,0.99643599987
65485,1,0.705005943775
208347,1,0.925748169422
65515,1,0.987841963768
60433,1,0.918191730976
76517,1,0.992515027523
117426,1,0.998595654964
10981,0,0.914335072041
65412,1,0.984246373177
4432,1,0.963182210922
60284,0,0.803753852844
200859,1,0.960868656635
151451,1,0.942711293697
13225,1,0.973037183285
73392,1,0.870884895325
62854,1,0.976100742817
81991,1,0.788532555103
7279,1,0.992037177086
58945,1,0.986747264862
200896,0,0.072569526732
197843,1,0.974444210529
9129,1,0.885958135128
171200,1,0.879585504532
38042,1,0.999685049057
133960,0,0.764922320843
194795,0,0.742873609066
69318,1,0.999767839909
101661,1,0.998534202576
44901,1,0.891960084438
180795,1,0.867176353931
194003,1,0.808783769608
109259,0,0.894171118736
160778,1,0.986495912075
173708,1,0.952148258686
106775,1,0.997687339783
92536,1,0.756286382675
257,1,0.995658278465
182535,1,0.607180356979
189539,1,0.90429019928
198097,1,0.999868273735
173369,1,0.874041974545
201262,1,0.993861913681
6762,1,0.855079948902
104309,1,0.997109353542
110858,1,0.9406863451
187100,0,0.790978908539
101657,1,0.995668768883
16966,1,0.99860137701
183296,1,0.988303124905
124781,1,0.99790763855
415,1,0.948586046696
186984,1,0.987839102745
99514,1,0.929003715515
165979,0,0.718401491642
27969,1,0.937520265579
190279,1,0.953758239746
152760,1,0.939718008041
38021,1,0.895893931389
85706,1,0.999043405056
72776,1,0.996007561684
162985,1,0.999692559242
21134,1,0.99453163147
55789,1,0.937746047974
105130,1,0.99223524332
113343,1,0.998024582863
77960,1,0.993532061577
198698,1,0.998993694782
176726,1,0.97322255373
40251,1,0.962840676308
5420,1,0.898210585117
49486,1,0.996095716953
49297,1,0.951172590256
104390,1,0.994728147984
110835,1,0.939747929573
117669,0,0.0486178360879
192323,1,0.969754040241
61902,1,0.976090908051
33473,1,0.716030836105
200061,0,0.108746901155
116365,1,0.990503549576
126322,1,0.999757111073
91572,1,0.934323847294
63855,1,0.952690780163
6555,1,0.977638185024
23665,1,0.966377615929
4663,0,0.0664362609386
10886,1,0.91825056076
126030,0,0.248149126768
188304,1,0.977136254311
144901,1,0.60129493475
165349,1,0.982052385807
187723,1,0.967274606228
2978,1,0.998316049576
164846,1,0.753586471081
169674,1,0.819892168045
101868,1,0.996043682098
72075,1,0.926388382912
152027,1,0.998952627182
120045,1,0.759981632233
138116,1,0.998691499233
43305,1,0.981820881367
206993,1,0.891702473164
151000,1,0.970209538937
8043,1,0.987797677517
142494,1,0.667355954647
185787,1,0.99784386158
103918,1,0.990728259087
199308,1,0.84472578764
37687,1,0.825464189053
137095,1,0.860211074352
116288,0,0.0420429222286
105869,0,0.675091326237
87243,1,0.917398750782
131154,1,0.998659968376
190642,1,0.998024821281
95971,1,0.851003170013
66429,1,0.766770303249
64647,1,0.952503621578
56031,1,0.982620179653
150670,0,0.127326399088
92336,1,0.923017084599
120613,1,0.868615210056
21358,1,0.977536439896
17521,0,0.730029821396
185039,1,0.98204433918
174729,1,0.987201333046
132969,1,0.997026503086
49111,1,0.958199441433
24285,1,0.892081797123
10368,1,0.933529019356
60806,1,0.944344162941
146645,1,0.971342802048
41139,1,0.957868397236
77522,1,0.861613690853
113900,1,0.977672040462
76487,1,0.954693555832
66865,1,0.363046139479
199759,0,0.673693060875
122601,0,0.0477571189404
206009,0,0.908471643925
178759,1,0.85321444273
151354,1,0.806451439857
98499,1,0.995557367802
42823,1,0.992859482765
34814,1,0.95041424036
74232,1,0.986583173275
246,0,0.92069631815
7159,1,0.999215960503
180904,1,0.999048292637
20361,1,0.98720318079
179302,1,0.977514505386
199630,1,0.985069334507
176257,1,0.989245414734
76125,1,0.996939539909
76865,1,0.992179751396
54617,1,0.995957672596
194210,0,0.204782605171
99213,1,0.998167157173
80364,1,0.985255360603
17180,1,0.993024349213
166589,1,0.892682671547
147554,1,0.913427472115
129851,1,0.941473186016
169819,1,0.953336596489
186842,1,0.977844119072
208920,1,0.854027628899
24492,1,0.919972062111
177559,1,0.991853833199
177010,1,0.962570786476
78098,0,0.74425214529
69158,1,0.999644160271
104544,1,0.964402496815
21507,1,0.988211810589
143008,1,0.832738280296
144862,1,0.998965263367
89974,1,0.945058763027
203789,1,0.997206032276
101784,1,0.990901589394
191419,1,0.991286337376
88330,1,0.653166055679
63352,1,0.999810636044
122056,0,0.716915249825
199584,1,0.894038438797
154287,1,0.88769108057
129289,1,0.98481965065
195139,1,0.790804982185
56792,0,0.892451822758
107573,1,0.958843231201
208676,1,0.975994944572
80538,1,0.992381632328
178155,1,0.979084253311
25675,1,0.852073073387
172936,1,0.880189478397
206924,1,0.987381994724
131558,1,0.99659049511
88868,1,0.987270832062
84627,1,0.812827885151
201096,1,0.995301604271
151277,1,0.759984254837
92401,1,0.927178442478
133931,1,0.944214046001
31099,0,0.894581139088
107367,1,0.996441185474
180561,1,0.988412678242
23561,1,0.589761376381
106463,1,0.9912738204
73056,1,0.996771991253
50629,1,0.920726835728
176331,1,0.947954535484
109614,1,0.989724636078
150669,1,0.934964478016
196096,1,0.995770156384
47883,1,0.987039983273
82361,1,0.966470241547
196900,1,0.97515386343
38408,1,0.955740392208
172140,1,0.255599141121
178071,1,0.999787867069
87309,1,0.735640645027
86983,1,0.93697398901
67851,1,0.950231015682
43596,1,0.786593019962
145221,1,0.990329384804
38946,0,0.602108359337
162882,0,0.986540973186
170444,1,0.935238301754
195585,1,0.947499930859
186652,1,0.98426681757
202472,1,0.993327140808
144869,1,0.894957661629
186625,1,0.998963952065
152530,1,0.946682095528
145724,1,0.995730221272
90555,1,0.997681260109
191043,1,0.753938019276
5419,1,0.89914727211
79392,1,0.0946658477187
190958,0,0.356251895428
108876,1,0.9961566329
3679,1,0.994104206562
152946,1,0.999781787395
148219,1,0.998336136341
126614,1,0.896779477596
121485,0,0.658681154251
164299,1,0.934377014637
77126,1,0.982749700546
95434,1,0.997915685177
58243,1,0.999888896942
193482,1,0.922184705734
164405,1,0.941013991833
79686,1,0.784974634647
194913,1,0.9981585145
123498,1,0.999263584614
103028,1,0.899748086929
25778,1,0.98246216774
55936,1,0.958574354649
14691,1,0.99735558033
26044,1,0.985217154026
50785,1,0.853727698326
74830,1,0.969794511795
150205,1,0.841844320297
15112,1,0.992679834366
148197,1,0.999973416328
106369,1,0.993684709072
195326,1,0.910023570061
7474,1,0.970656633377
179870,1,0.659047365189
187363,1,0.981992602348
179122,1,0.888341128826
173136,1,0.994745016098
9519,1,0.946095645428
136432,1,0.993627429008
93550,0,0.0561374463141
203164,1,0.942276597023
15743,1,0.981079220772
8702,1,0.151652097702
136934,1,0.997834980488
31720,0,0.950925767422
149150,1,0.971583783627
126494,1,0.993653535843
15161,1,0.992197811604
58469,1,0.978404939175
13837,1,0.988221943378
60706,1,0.998837649822
59738,0,0.452502161264
159031,1,0.921560525894
86672,1,0.934286892414
115024,1,0.890337228775
100991,1,0.996401190758
70347,1,0.996044933796
57027,1,0.996044516563
187983,1,0.956084728241
160948,1,0.857154905796
84367,1,0.999902129173
94609,1,0.985247731209
139200,1,0.986164152622
91489,0,0.682135820389
28287,1,0.996599733829
83346,1,0.569012284279
88997,1,0.998389840126
173268,1,0.734164059162
35058,1,0.672233462334
