,label,model
159695,0,0.821879923344
60889,1,0.892532229424
55984,1,0.961131513119
60992,1,0.853457629681
107167,1,0.80200201273
129930,1,0.829023122787
133598,1,0.852002263069
51045,1,0.802240371704
74350,1,0.912449300289
152706,1,0.913376510143
37092,1,0.926935315132
146944,1,0.845059156418
196483,1,0.93747061491
92239,1,0.861914515495
40418,1,0.829890668392
48194,1,0.860727071762
142961,1,0.866824924946
141817,1,0.931937813759
85173,1,0.905594527721
109703,1,0.867655873299
186436,1,0.843910098076
116355,1,0.831828176975
171964,1,0.899022459984
167082,1,0.811547040939
167180,1,0.840593099594
133762,0,0.807668805122
83465,1,0.802285015583
12372,1,0.859612166882
148920,0,0.805196106434
146056,1,0.862832963467
120977,1,0.897738337517
23901,1,0.898802936077
68105,1,0.885798156261
181287,0,0.802641391754
52752,0,0.817052781582
202287,1,0.841448366642
122312,1,0.876377403736
154060,1,0.906149685383
117135,0,0.822728633881
182012,1,0.832225859165
7394,1,0.886232972145
133556,1,0.917230963707
13156,0,0.891518115997
112482,1,0.91600638628
140047,1,0.835814654827
51911,1,0.867486894131
155836,1,0.894447565079
138838,1,0.933193087578
3562,1,0.872402429581
166738,1,0.930192470551
168925,1,0.816045641899
20103,1,0.868308603764
18275,1,0.862744033337
51867,1,0.860092461109
118832,1,0.810580313206
111922,1,0.845589160919
168532,1,0.965027093887
83153,1,0.881245732307
127892,1,0.887700855732
206863,1,0.844368517399
147168,1,0.81980574131
49247,1,0.832122087479
113591,0,0.80190384388
32468,0,0.804020524025
80473,1,0.882133603096
156920,1,0.875023424625
37378,1,0.858151435852
75693,1,0.810488581657
20346,1,0.964183211327
69788,1,0.878489673138
50570,1,0.823492944241
127539,0,0.891173005104
94830,1,0.847821652889
3151,1,0.809996664524
142047,1,0.861922562122
31445,1,0.851102888584
681,1,0.87222224474
152400,1,0.867068707943
10738,0,0.850217521191
154812,1,0.863493323326
42353,1,0.786186814308
94661,1,0.87706887722
21399,1,0.953251123428
166743,1,0.810229003429
2650,1,0.880095481873
49287,1,0.880883276463
151162,1,0.838138341904
110386,1,0.841490268707
135781,1,0.802378237247
20210,1,0.897976458073
107507,1,0.879919230938
136052,1,0.834831476212
146753,1,0.900192916393
19655,1,0.803544700146
186972,1,0.856521070004
47377,0,0.820150673389
116753,1,0.883029520512
134138,1,0.860438525677
100711,1,0.817534208298
23484,1,0.854323089123
111678,1,0.874373912811
35720,1,0.926323831081
157830,1,0.867005884647
22589,1,0.850649297237
88217,1,0.870213270187
70934,0,0.893129885197
55743,1,0.859320282936
13416,1,0.863029778004
38344,1,0.945944786072
5438,0,0.871159315109
17812,1,0.980210840702
202904,1,0.861300230026
87244,1,0.875501215458
181742,1,0.819168567657
2642,1,0.893971562386
130109,1,0.812889873981
105591,1,0.937424004078
32278,1,0.860713779926
196078,1,0.835545122623
165207,1,0.902936220169
72977,1,0.842477738857
111755,1,0.922270178795
27775,1,0.875502586365
56422,1,0.866947829723
96946,1,0.871766865253
6409,1,0.87946075201
201228,1,0.885316193104
46822,1,0.849297463894
204651,1,0.861040890217
92210,1,0.867954552174
47491,1,0.963531374931
18269,0,0.808679521084
58263,0,0.853886961937
27148,1,0.828479468822
18622,1,0.875578463078
102436,1,0.835496068001
32339,1,0.847173452377
162209,1,0.873428404331
43946,1,0.840815842152
182793,1,0.910575032234
42999,0,0.816064715385
106780,1,0.850530147552
139904,1,0.862698256969
27154,1,0.902066349983
54377,0,0.803011834621
165704,1,0.862219810486
148228,1,0.858387649059
60052,1,0.898887038231
73343,1,0.801964104176
176728,1,0.882474482059
121690,1,0.874589323997
75720,0,0.889936864376
205014,1,0.916918218136
38937,1,0.863903999329
117737,1,0.858351588249
51183,1,0.894881904125
121933,1,0.842777848244
133493,1,0.869189321995
116870,1,0.895432054996
46087,1,0.89012336731
48661,1,0.80189794302
157092,1,0.851173698902
117781,0,0.85502332449
81631,0,0.802061021328
158347,1,0.816136956215
32133,1,0.903586685658
116778,1,0.843234062195
192584,1,0.885685741901
80553,1,0.857661962509
104169,1,0.918010771275
43584,1,0.866916537285
116181,1,0.988598823547
100792,1,0.890042901039
172719,1,0.925839424133
180821,1,0.917239189148
145708,1,0.87170279026
89775,1,0.860502541065
75729,1,0.907144844532
25867,1,0.928711116314
194074,1,0.968822062016
110727,1,0.948438107967
184173,1,0.818887710571
65237,1,0.833008885384
185153,1,0.832295656204
54299,1,0.817471444607
114475,1,0.867153704166
113263,1,0.914152085781
147538,1,0.861379861832
5337,1,0.928074240685
81017,0,0.804453492165
81847,1,0.891384780407
202389,1,0.861296832561
57559,1,0.879642784595
19849,1,0.912322282791
83368,1,0.879437148571
172320,1,0.872844278812
197204,1,0.865769863129
68444,1,0.902639329433
186384,1,0.951959490776
165247,1,0.822555303574
14569,1,0.859435498714
106497,1,0.861665010452
208847,1,0.939836323261
177609,1,0.918381154537
105706,0,0.858898758888
207530,1,0.904221236706
96217,1,0.863287329674
135011,1,0.816223084927
47183,1,0.931155204773
117182,1,0.875687122345
35781,1,0.91121083498
65145,1,0.876365542412
154019,1,0.852550268173
16361,1,0.878378033638
179335,1,0.917843043804
149122,1,0.861987769604
41558,1,0.832278549671
10082,1,0.819261074066
172728,1,0.898554861546
38388,1,0.893685936928
125051,0,0.816259682178
111039,1,0.876664042473
63440,1,0.871284544468
175403,1,0.820812225342
65517,1,0.939106464386
161738,1,0.895529150963
71647,1,0.897501468658
69976,1,0.855715155602
197120,0,0.813054859638
99004,1,0.880439281464
92132,1,0.972521662712
47724,1,0.827010333538
96526,1,0.856662750244
147015,0,0.865702092648
80810,1,0.921061575413
98516,1,0.824653685093
104830,1,0.835259854794
144954,1,0.89918756485
201204,1,0.879786908627
198597,1,0.961092352867
142220,1,0.900646805763
114646,1,0.897669374943
42739,1,0.826328456402
159407,1,0.908667266369
203481,1,0.896590292454
190248,1,0.888538241386
183759,1,0.941381037235
196052,1,0.903028845787
172840,1,0.898762524128
113484,1,0.950238883495
90249,1,0.959870874882
47471,0,0.804212033749
145281,1,0.895692706108
180508,1,0.890171349049
84346,1,0.942233502865
139586,1,0.885687053204
200654,1,0.818192064762
68670,1,0.904156148434
164274,1,0.864441335201
134965,1,0.861495554447
173136,1,0.853921771049
11002,1,0.889597654343
134533,1,0.862499117851
39439,0,0.801996827126
62427,1,0.849108874798
182873,1,0.866515815258
205498,1,0.797995090485
180973,1,0.854805469513
114725,1,0.811509549618
204739,1,0.802835166454
129447,1,0.918078780174
54461,1,0.857574999332
44284,1,0.874285817146
172535,1,0.90749424696
100305,1,0.92547506094
42141,1,0.862262785435
29405,1,0.87060958147
208507,1,0.844077467918
140539,1,0.877459347248
4805,1,0.89645498991
119797,1,0.854719460011
195200,1,0.827991604805
107404,1,0.835223376751
155196,1,0.83142966032
134317,1,0.832246363163
35493,1,0.888432979584
41856,1,0.854765951633
133188,1,0.825990200043
6417,1,0.837372899055
35193,1,0.802253007889
181937,1,0.908319175243
92660,0,0.864418745041
175730,1,0.881277680397
173423,1,0.919096469879
205489,1,0.82445782423
106339,1,0.894609749317
123434,1,0.856952250004
75751,1,0.882068693638
152300,1,0.872148454189
161967,1,0.890538871288
181565,1,0.902550339699
81980,1,0.862088561058
167478,1,0.802902936935
88729,1,0.859789729118
107540,1,0.94032138586
182673,1,0.896249830723
11191,1,0.861125826836
84562,1,0.924398720264
92907,1,0.818704783916
177112,1,0.91119068861
119913,1,0.895717740059
8755,1,0.856072902679
148779,1,0.889180779457
14488,1,0.73883163929
3764,1,0.957755863667
188480,0,0.809822678566
136343,0,0.802251815796
186208,1,0.900535225868
53532,1,0.819475710392
12496,1,0.841348588467
63890,1,0.827303946018
113584,1,0.829452514648
92590,1,0.947719335556
169346,1,0.874158799648
178722,1,0.910869002342
32824,1,0.86032807827
23259,0,0.801895678043
32805,1,0.888263523579
127686,1,0.914541661739
194999,1,0.81950378418
20196,1,0.861109614372
85502,1,0.882937967777
196058,1,0.879345774651
96614,0,0.802093803883
141999,1,0.931910872459
37838,1,0.864090800285
134004,1,0.916493475437
56511,0,0.809785783291
150904,0,0.81243121624
60547,1,0.873652815819
25598,1,0.872598230839
28187,1,0.872549772263
198501,1,0.807322919369
55227,1,0.913737952709
48514,1,0.806731879711
97661,1,0.80996465683
131544,0,0.817729234695
52995,1,0.861910283566
76388,1,0.850996673107
44581,1,0.845840990543
46348,1,0.881613194942
200437,1,0.921022951603
179655,0,0.861201047897
25149,1,0.824111044407
7532,1,0.847693324089
48015,1,0.892674326897
28177,1,0.887943685055
78477,1,0.841130495071
127268,1,0.869607508183
118117,1,0.857745110989
22817,1,0.879358053207
51181,1,0.85327231884
181416,1,0.948734521866
101358,1,0.902661859989
60073,1,0.892305135727
188787,1,0.854281842709
36638,1,0.87974268198
111124,0,0.825975239277
145625,1,0.961765050888
84487,1,0.874600172043
147263,1,0.890044569969
129582,1,0.82315158844
81237,0,0.868814110756
1016,1,0.929958224297
7825,1,0.887638270855
147146,1,0.802026927471
71034,1,0.801931619644
57605,1,0.911681354046
172737,1,0.897464513779
42958,1,0.870065867901
115642,1,0.843005359173
61177,1,0.90383887291
59490,1,0.864061832428
16520,1,0.882889926434
153631,1,0.938297510147
43564,1,0.869992256165
79850,1,0.861713767052
206254,1,0.888491392136
13382,0,0.884629666805
25015,1,0.853213846684
18317,0,0.801894068718
165292,1,0.866247832775
16124,1,0.900278449059
86065,1,0.8743673563
120638,1,0.900068879128
186347,1,0.895736098289
143589,1,0.855602562428
208791,1,0.912654876709
29011,1,0.932386040688
98576,1,0.829435944557
16398,1,0.948638558388
166771,1,0.886238753796
53180,1,0.85610473156
8170,1,0.941113114357
7720,1,0.89994519949
145126,1,0.804867446423
178146,1,0.861393034458
77349,1,0.900234162807
8881,1,0.901897847652
54768,1,0.913195729256
141579,1,0.879741668701
81332,1,0.849637925625
58706,1,0.898107886314
179642,1,0.84835088253
136571,1,0.834688663483
200411,1,0.837993562222
46677,1,0.853570878506
164215,1,0.857403337955
179564,1,0.862599909306
126310,1,0.867192387581
179346,1,0.847599565983
201269,0,0.822101533413
112718,1,0.861972808838
153552,1,0.869110822678
22055,1,0.888954520226
162754,1,0.83261692524
140321,1,0.862382650375
85042,1,0.922156631947
17616,1,0.899831593037
7157,1,0.895676255226
56885,1,0.939075350761
81991,1,0.898837149143
183263,1,0.87061047554
38515,1,0.860774934292
30842,0,0.829226374626
145996,1,0.965349495411
170735,1,0.879776299
6537,1,0.888664782047
25964,1,0.83123844862
69712,0,0.801989853382
156866,1,0.820885002613
49747,1,0.860406935215
16641,1,0.846106171608
207718,1,0.827027797699
43305,1,0.856894373894
70836,1,0.906276464462
162226,1,0.93577259779
204782,1,0.817017495632
12338,1,0.802373409271
182628,1,0.901299595833
83691,0,0.808290839195
149806,1,0.862675666809
108491,1,0.899151802063
140004,0,0.807383358479
31088,1,0.820160508156
182699,1,0.886661529541
153995,1,0.88245433569
38354,1,0.864232778549
92016,1,0.801941096783
86938,1,0.811208665371
146896,1,0.861277997494
169109,1,0.890449523926
67069,1,0.895538508892
35181,1,0.857654750347
173400,1,0.821652173996
196084,1,0.880720734596
138089,1,0.87915122509
79450,1,0.873361885548
58204,1,0.856103956699
82048,1,0.802046179771
87149,1,0.883657574654
96558,0,0.882983088493
33036,1,0.922627925873
191869,1,0.939891934395
76362,1,0.935905575752
174321,1,0.827318489552
4473,1,0.855498015881
63082,1,0.811867833138
208630,1,0.869160175323
115511,1,0.847526788712
22038,1,0.878137409687
190721,1,0.899960875511
154743,1,0.952361524105
65087,1,0.847250103951
160042,1,0.874474287033
197898,1,0.901901245117
84529,1,0.812333643436
79603,1,0.831688642502
205228,0,0.801887094975
197265,1,0.905827343464
15291,0,0.801899433136
87528,1,0.880003869534
124918,1,0.936341762543
48171,1,0.842498540878
109421,0,0.849401593208
168378,1,0.928740382195
79937,1,0.904541969299
69314,1,0.868661880493
155124,1,0.839433789253
124472,1,0.900001883507
2294,1,0.8049300313
176468,1,0.892329275608
186794,1,0.819904923439
74579,1,0.921867907047
134692,0,0.811966180801
44571,1,0.871317982674
43533,1,0.826721251011
139918,1,0.93557459116
111831,0,0.805116117001
93058,1,0.845853447914
21769,1,0.875503242016
97457,1,0.894150674343
140542,1,0.860883951187
55846,1,0.858285963535
74286,1,0.897673308849
78169,1,0.816174566746
39024,1,0.809782624245
35116,1,0.884427011013
99750,1,0.864541053772
178997,1,0.854426860809
159302,1,0.907682061195
149430,1,0.878057479858
36280,1,0.790760040283
7862,0,0.802432119846
8069,1,0.899088859558
45676,1,0.819789528847
148022,1,0.881156146526
130560,1,0.94764816761
101837,1,0.811030864716
129808,1,0.842899978161
41908,0,0.816072642803
19988,0,0.846414089203
99422,0,0.80232000351
180016,1,0.80971211195
162760,1,0.842789888382
192900,1,0.850786209106
198196,1,0.810093641281
126881,1,0.917863428593
14368,1,0.926353573799
196858,1,0.840207219124
126272,1,0.834086894989
122668,1,0.876516461372
176629,0,0.813256978989
108540,1,0.875856161118
97164,1,0.911229550838
125398,1,0.954731822014
102019,1,0.910160005093
133536,1,0.953564584255
159047,0,0.801900029182
144620,0,0.826826751232
118936,1,0.778857469559
85022,0,0.864809334278
198040,0,0.806273162365
83093,0,0.828705191612
49042,1,0.831254184246
42643,1,0.914774954319
62971,1,0.819189190865
191616,1,0.823634266853
197259,1,0.888108730316
56789,1,0.905442237854
135331,1,0.881166279316
92596,1,0.822918713093
98478,1,0.870348453522
156405,1,0.938414573669
50530,0,0.809868574142
30355,1,0.810400485992
71963,1,0.910086512566
207286,0,0.879121124744
169446,1,0.93142580986
55599,1,0.863499104977
186036,1,0.872324764729
155518,1,0.817450284958
16558,0,0.848808348179
83936,1,0.887369096279
107665,1,0.833252370358
95876,1,0.822630286217
145033,1,0.906380951405
143159,1,0.877664446831
175061,1,0.858922064304
17839,1,0.861015319824
12842,1,0.853072285652
175118,1,0.880278229713
2921,1,0.852290689945
207734,1,0.949300646782
32537,1,0.916298568249
200837,1,0.801923692226
59792,1,0.823541939259
161402,0,0.885946929455
182486,1,0.889504849911
76313,1,0.829965651035
41496,1,0.892141759396
49700,1,0.874826133251
21480,1,0.819734215736
100739,1,0.934486210346
93483,1,0.801917135715
65310,1,0.802445054054
206754,1,0.939553916454
139349,1,0.877954423428
15451,1,0.849476873875
185859,1,0.890508592129
46435,1,0.941869795322
102294,1,0.82599902153
33904,0,0.869213402271
71041,1,0.860222518444
187957,1,0.841720819473
20613,1,0.885837852955
132794,1,0.966152906418
154203,1,0.870672404766
204610,1,0.803120315075
36190,1,0.837154865265
134932,1,0.863649249077
69440,1,0.822362065315
18523,1,0.878047168255
60088,1,0.869161486626
167528,1,0.893274605274
28031,1,0.832814157009
44377,0,0.801921010017
27703,1,0.933670461178
34933,1,0.881641387939
76125,1,0.948326528072
197461,1,0.973763108253
108568,1,0.953582584858
59359,0,0.904862582684
55197,1,0.801961302757
66096,1,0.841503560543
151374,1,0.860034525394
20408,1,0.819883942604
100360,1,0.926187396049
67121,1,0.805727124214
124746,1,0.908566057682
128616,1,0.873497247696
4741,0,0.804699838161
49615,0,0.822709441185
33676,0,0.809818387032
79990,1,0.845294058323
188185,1,0.962958157063
45310,1,0.872416198254
5501,0,0.801945924759
134117,1,0.897710025311
32396,1,0.83987402916
46283,1,0.942062437534
26537,1,0.829595386982
59767,1,0.801957726479
93283,1,0.840348362923
54668,0,0.855452477932
175896,1,0.894985795021
173204,0,0.802094995975
22814,1,0.861146569252
7522,1,0.901405930519
32830,1,0.846248745918
115676,1,0.816306233406
69708,1,0.861825764179
75256,1,0.861154198647
56326,1,0.881578922272
42666,1,0.855925321579
122530,1,0.827758908272
125783,1,0.805024445057
57056,1,0.954884648323
199923,1,0.841406881809
12577,1,0.830715298653
191917,0,0.827916383743
182315,1,0.866921424866
18033,1,0.857669591904
171839,1,0.973381519318
33374,1,0.892708837986
101106,1,0.93598306179
86370,1,0.926775693893
118874,1,0.827652215958
10261,1,0.850168526173
2088,1,0.864036560059
139182,1,0.862801194191
77363,1,0.917436778545
83768,1,0.905913949013
118453,1,0.824430882931
79255,1,0.857004463673
109799,1,0.900921285152
106190,1,0.949056208134
201345,1,0.901306688786
95653,1,0.899651110172
48466,0,0.81714963913
134123,1,0.828998029232
100155,1,0.854575574398
152407,1,0.779459357262
42076,1,0.889157414436
59533,1,0.830508112907
195797,1,0.807677090168
190714,1,0.797248482704
48321,1,0.849112987518
185343,1,0.894122958183
49814,1,0.872935116291
68731,1,0.83559513092
5630,1,0.847192287445
133449,1,0.932307243347
98374,0,0.824349701405
208412,0,0.888887763023
188453,1,0.818810641766
127726,1,0.842717349529
62241,1,0.818828701973
134148,1,0.895349740982
150758,0,0.855577230453
35479,1,0.962926805019
83801,1,0.813765108585
162276,1,0.868810355663
192704,0,0.812591016293
64641,1,0.861227571964
166586,1,0.880810916424
191637,1,0.862931787968
6166,0,0.824848592281
158922,1,0.820322573185
45230,1,0.847898364067
140701,1,0.862960875034
208735,0,0.822443604469
27383,1,0.937816143036
51431,1,0.8697707057
100811,0,0.802937507629
52334,1,0.825340092182
103057,1,0.926147401333
75096,0,0.887306213379
9743,1,0.844734847546
208632,1,0.8896484375
85031,1,0.932384550571
69391,1,0.836055934429
207161,0,0.889042258263
170029,1,0.847178041935
95504,0,0.879461705685
159167,1,0.944197118282
90194,1,0.948372840881
133095,1,0.95805644989
25927,0,0.890016853809
130570,0,0.916617155075
25909,1,0.870851159096
201933,1,0.824584186077
51669,1,0.869813263416
19816,1,0.940115809441
106667,1,0.910857021809
204629,1,0.8828805089
87786,1,0.879178345203
99181,1,0.858640015125
139840,1,0.895160317421
201898,0,0.808452546597
65230,1,0.858698189259
138136,1,0.759890377522
73730,1,0.895410239697
153404,1,0.861285924911
51012,1,0.922712862492
159777,1,0.920196533203
69852,1,0.859392344952
9996,1,0.887614905834
56444,1,0.859259963036
194817,1,0.857212543488
111610,1,0.863728165627
84074,1,0.860720336437
107573,1,0.829749166965
78827,1,0.973869502544
168601,1,0.910177767277
193150,0,0.802902638912
139681,1,0.873292982578
125586,1,0.866740822792
125815,1,0.836163580418
187937,0,0.866966843605
9468,1,0.831158936024
126297,1,0.810242950916
172556,1,0.889305233955
75992,1,0.866134703159
30553,1,0.845998644829
122671,1,0.907213628292
176138,1,0.892272412777
24663,1,0.885131776333
18875,0,0.845018982887
26777,1,0.9532995224
142141,1,0.856551229954
155017,1,0.801980435848
60435,1,0.903608381748
114765,1,0.854465067387
190217,1,0.902401804924
169870,1,0.893196940422
106315,1,0.936701714993
140046,1,0.854677200317
72319,1,0.882172763348
59376,1,0.910676777363
158909,0,0.803462207317
144784,1,0.918784081936
90160,1,0.816316366196
111063,1,0.850608289242
188573,1,0.937332868576
72845,1,0.863615393639
35958,1,0.865168213844
172898,1,0.865881562233
154128,1,0.810449182987
118313,0,0.845926165581
144162,1,0.88885641098
31132,1,0.875229001045
55486,1,0.908131361008
104339,1,0.911616027355
139695,1,0.819649457932
31581,1,0.810017049313
17283,1,0.857212543488
99819,1,0.851754724979
158072,1,0.844681322575
195450,1,0.900413811207
148991,1,0.820779383183
104538,1,0.803549468517
9774,1,0.889251291752
104025,0,0.813137531281
200864,0,0.801915109158
208740,1,0.830875277519
124100,1,0.885191738605
5013,1,0.841150045395
190754,1,0.851972460747
124022,1,0.939892351627
86713,0,0.802506327629
16065,1,0.809764504433
190571,1,0.886128306389
181838,1,0.86523514986
42077,1,0.886083066463
135294,1,0.940865039825
205936,1,0.897810220718
94598,1,0.883462131023
169845,1,0.831800878048
102446,1,0.86758518219
150089,1,0.861869812012
161351,1,0.966710269451
46006,1,0.888742089272
124607,1,0.878689348698
128178,1,0.946135103703
10118,1,0.873749375343
149240,1,0.912558972836
150252,1,0.948797166348
127029,0,0.802538216114
118915,1,0.937276542187
11894,1,0.872932493687
163559,1,0.931040287018
49574,1,0.803096652031
88327,1,0.818796575069
29848,1,0.848455667496
134298,1,0.880608439445
168499,1,0.910307347775
77297,1,0.816132307053
194471,1,0.860105991364
111694,1,0.941229820251
353,1,0.80233579874
9641,1,0.81178933382
82334,1,0.896561741829
139772,1,0.84668469429
53577,1,0.801918268204
120636,1,0.936472952366
173943,1,0.894233882427
189679,1,0.853575944901
56308,1,0.862065553665
155100,1,0.873229920864
171149,0,0.802413702011
139503,0,0.861697852612
144928,1,0.868629693985
179836,1,0.880922198296
94351,0,0.893861711025
81079,1,0.86073589325
141285,1,0.846619546413
166643,1,0.80214381218
64757,0,0.882923007011
71631,1,0.837571501732
193463,1,0.932993292809
108497,1,0.871057152748
51560,1,0.817766666412
12359,1,0.836605906487
104663,1,0.871582448483
21375,0,0.812764644623
148791,1,0.860312283039
167737,0,0.802082955837
86351,1,0.968018352985
181714,1,0.937641620636
113143,1,0.942067682743
34550,1,0.845024228096
185645,1,0.850682377815
137535,1,0.927846968174
161763,1,0.853951692581
152952,1,0.891296505928
167074,1,0.913435101509
176037,1,0.850615441799
87403,1,0.875534772873
140199,1,0.935914695263
3306,1,0.878889381886
196634,1,0.908017516136
121756,1,0.809202551842
205566,1,0.813342511654
46247,1,0.894922435284
203072,0,0.904595315456
13614,1,0.844763576984
162700,1,0.801909446716
151709,1,0.911155700684
172322,1,0.88959813118
125274,1,0.83748704195
104292,1,0.844497919083
18227,1,0.939502894878
195089,0,0.826031148434
189627,1,0.831410586834
156329,1,0.849427998066
103334,1,0.846568465233
44663,0,0.818748116493
26993,1,0.913106918335
65732,1,0.881751835346
5828,1,0.892666459084
20925,1,0.823867499828
110302,0,0.810670256615
142971,1,0.873269915581
200991,1,0.945787250996
291,1,0.888519346714
121301,1,0.867753684521
63659,1,0.80997210741
75742,1,0.801953077316
44188,1,0.920338153839
140488,1,0.921099722385
68738,1,0.869539618492
144441,0,0.817914009094
122892,1,0.822456717491
143627,1,0.835846424103
100703,1,0.886826336384
42781,1,0.855069756508
22161,1,0.802161574364
151962,1,0.826670527458
6881,1,0.817820906639
56840,1,0.83901232481
113221,1,0.865295469761
56707,1,0.923250317574
153765,1,0.885738432407
204695,1,0.848952651024
5133,1,0.844440042973
174735,1,0.855334341526
25043,1,0.824027657509
72266,1,0.878081262112
67665,1,0.87979632616
128438,1,0.978222608566
159804,1,0.85146856308
5701,1,0.915168166161
128029,1,0.872862815857
38147,1,0.855121076107
81323,1,0.934267044067
179563,0,0.81813544035
70151,1,0.88948559761
142108,1,0.904239416122
26740,1,0.854296207428
176984,1,0.801908791065
27384,1,0.811690926552
165367,1,0.981311619282
107598,1,0.84554284811
192990,0,0.803092181683
22183,1,0.82936167717
86815,1,0.866069853306
76871,1,0.976526856422
5434,1,0.860563516617
49231,1,0.878835678101
157143,1,0.853176593781
57601,1,0.893968105316
42548,1,0.818194210529
205682,1,0.844077885151
104821,1,0.814582467079
3907,1,0.864807724953
153410,1,0.873800158501
136832,1,0.898405313492
93153,1,0.875697791576
157676,1,0.854972839355
1821,1,0.82289493084
190719,1,0.816394150257
95636,1,0.801996290684
52784,1,0.804115831852
137255,1,0.861233234406
128755,1,0.847356498241
41081,1,0.84349155426
37778,1,0.910465538502
36618,1,0.887399017811
205558,1,0.870007932186
11424,1,0.953626275063
66208,1,0.928001582623
88589,1,0.870295882225
27743,1,0.909103870392
58121,1,0.902119994164
28213,1,0.868728399277
98984,1,0.862613260746
45561,1,0.865835487843
116173,1,0.867663323879
209282,1,0.866083025932
93582,1,0.92158138752
152964,1,0.848505735397
144247,1,0.861078798771
118271,1,0.880905270576
115718,1,0.827454686165
54388,1,0.882763385773
26303,1,0.848694860935
156408,0,0.832574129105
152748,1,0.854740858078
93557,1,0.848267138004
166025,1,0.906441926956
148246,1,0.884729623795
76744,1,0.832506418228
172991,1,0.891518354416
192672,1,0.831640481949
114504,1,0.816525936127
88311,1,0.915689706802
111450,1,0.828733086586
182703,1,0.946139037609
106444,1,0.872985422611
146336,1,0.892381370068
98997,1,0.915031313896
105166,0,0.832424223423
98221,1,0.876201331615
119294,0,0.804201543331
77319,1,0.88464140892
42804,1,0.883382320404
92205,0,0.830050468445
72555,0,0.867704093456
38246,1,0.833610892296
206297,1,0.893400669098
101652,1,0.741049587727
75845,1,0.845477342606
87717,1,0.843687355518
15371,1,0.872916400433
141096,1,0.894564986229
161433,1,0.832249224186
15246,1,0.856823325157
51091,1,0.839168608189
140474,1,0.891199707985
81462,0,0.802401006222
51650,0,0.811292529106
69307,1,0.928419172764
99609,1,0.909331440926
9190,1,0.888246297836
177844,0,0.818832874298
114506,1,0.8566609025
117652,1,0.842048227787
77718,1,0.846407115459
201164,1,0.86283415556
149739,1,0.849145054817
133723,1,0.830941021442
202194,1,0.894534289837
90492,1,0.836045742035
71740,1,0.850323677063
92807,1,0.884599268436
27308,1,0.802196025848
129428,1,0.884445667267
79639,1,0.932080090046
126696,1,0.858628213406
111174,1,0.883696198463
136584,1,0.927972733974
209015,0,0.802448034286
95956,1,0.884648919106
147210,0,0.80270755291
51959,1,0.936016738415
98435,1,0.830661535263
207975,1,0.878558456898
73237,1,0.882261157036
130246,1,0.801935076714
95069,1,0.879136145115
190237,1,0.895684838295
110835,1,0.867672920227
121482,1,0.899767816067
130126,1,0.815300107002
130066,1,0.816403090954
60855,0,0.836876392365
6054,1,0.876122653484
206338,1,0.874686658382
163493,1,0.868681490421
136201,0,0.907039225101
45205,1,0.881000995636
164344,1,0.822363138199
89806,0,0.843556344509
197286,1,0.801958143711
77029,1,0.91505664587
144859,0,0.802444040775
24671,1,0.839597642422
120269,1,0.912868022919
128089,0,0.810323774815
131290,1,0.847328066826
116977,1,0.94700884819
99762,1,0.900194346905
110655,0,0.921071171761
126362,1,0.860454082489
161872,1,0.883751869202
77708,1,0.895002901554
160276,1,0.862354874611
2770,1,0.864117920399
15179,0,0.879644930363
88800,1,0.889910697937
195705,1,0.960786640644
167370,1,0.934568464756
147224,1,0.827953577042
109509,1,0.810221076012
152053,1,0.951914250851
170494,1,0.931341528893
166116,0,0.801935434341
155917,0,0.838610827923
67462,1,0.958545565605
115408,1,0.841294586658
176078,1,0.801944613457
21892,1,0.906084597111
140949,1,0.946855843067
182637,1,0.952136933804
31203,1,0.869550526142
202598,1,0.943246841431
153859,1,0.849945247173
136034,1,0.823915064335
148403,1,0.890863180161
142377,1,0.802379190922
202192,1,0.833720564842
80967,0,0.925451099873
143710,1,0.871504545212
14871,1,0.817017138004
123935,1,0.928426802158
131059,1,0.948130488396
86802,1,0.86520844698
90477,0,0.861969053745
206641,1,0.948748528957
34670,1,0.813501536846
91200,1,0.884487450123
28684,1,0.862699091434
76323,1,0.856035351753
58193,1,0.891352295876
178879,1,0.876804351807
15676,1,0.898950994015
88072,1,0.848029375076
91366,1,0.856191754341
88540,0,0.812413334846
82512,0,0.802458703518
53897,1,0.873934566975
11029,1,0.896356105804
70783,1,0.805663347244
76417,1,0.867707014084
61650,1,0.85729932785
134274,0,0.824435889721
58067,1,0.827063560486
106446,1,0.873761117458
4193,1,0.857439815998
199007,1,0.929912865162
54878,1,0.857206821442
119404,1,0.970639705658
197087,1,0.826566040516
78658,1,0.85413557291
82358,1,0.89663285017
133402,1,0.876358628273
42520,1,0.855080485344
84548,1,0.862622499466
148569,0,0.962069928646
106569,1,0.885540485382
65289,1,0.830978691578
123377,1,0.855977892876
11908,1,0.924541711807
180912,1,0.865953087807
102700,1,0.902450740337
56132,1,0.812851190567
205866,1,0.945460021496
175071,1,0.887280881405
131185,1,0.839878678322
161557,1,0.870716929436
25204,1,0.90320199728
202538,1,0.898433983326
196809,1,0.809932589531
147949,1,0.871647119522
167497,1,0.885685324669
13838,1,0.92868745327
9345,1,0.885220348835
21727,0,0.861025214195
38455,1,0.82658714056
193300,1,0.885827839375
187789,1,0.93994820118
108381,1,0.853218138218
14613,0,0.921465873718
36962,0,0.902637779713
139543,0,0.804778039455
